product_id,name,price,category,image_url,stock,exp_date
729,Fujiwa Nước Uống I-on Kiềm 1.25L,13700,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDcyMTc0ODcgKDEp.png,74,2026-02-20
730,Coca Cola Nước Giải Khát Không Đường Thêm Chất Xơ,11700,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/SFXhu7JOSCBUSMOUTkc=/Rk9PRCZLSURfVEjDlE5HICg1KQ==/MDU1MDE3NTUgKDEp.jpeg,182,2026-03-27
731,Omachi Mì Sườn Hầm Ngũ Quả 80g,9000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/SFXhu7JOSCBUSMOUTkc=/Rk9PRCZLSURfVEjDlE5HICgxKQ==/MDExMDQ1NTQ=.jpg,37,2026-03-19
732,Milo Lốc 4 Hộp Thức Uống Dinh Dưỡng Ít Đường 180ml,30000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDU0Nzc3NTMgKDEp.jpg,51,2026-05-25
733,RedBull Nước Tăng Lực,11200,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVM/MDE1ODg2Mzc=.jpg,167,2025-09-28
734,Pocky Bánh Que Vị Socola,16600,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfTEnDik4=/TGllbg==/Rk9PRCZLSURfTEnDik4=/TGllbg==/MDE0MTc0NjM=.jpg,77,2025-09-13
735,Meadow Fresh Sữa Tiệt Trùng Meadow Fresh Giàu Canxi Hộp 1L,49000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoMik=/MDEyNTIzNTQgKDEp.jpeg,179,2026-02-19
736,Aquafina Nước Uống Tinh Khiết 500ml,5400,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDExOTgzNTU=.jpg,67,2025-12-07
737,Oishi Snack Bắp Vị Phô Mai,10000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/SlVO/Zml4IDI2LTY=/MDkzNTg0OTIgKDEp.jpg,155,2026-06-04
738,Lay's Snack Khoai Tây Vị Tảo Biển Nori 58g/54g,11700,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoMyk=/MDEzMjEwMjk=.jpg,98,2025-09-01
739,Fami Sữa Đậu Nành Fami Canxi Ít Đường Bịch 200ml,4400,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDU1NzE4NTc=.jpg,161,2025-10-21
740,Ruay Puan Bánh Snack Tôm 20g,5500,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoNSk=/MDE4MzgwNjA=.jpg,196,2025-12-09
741,Tiger Thùng 24 Lon Bia Tiger Crystal (Bạc) 330ml,399000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/Tk9WRU1CRVI=/MDYxNzMxNDI=.jpg,117,2025-12-31
742,V-Fresh Nước Đào Ép,48000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/T0NU/MDE1ODgzOTIgKDEp.jpg,182,2025-12-31
743,Boss Cà Phê Sữa Với Hạt Cà Phê 100% Nguyên Chất 180ml,11000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDU2ODcwMzkgKDEp.png,152,2025-11-01
744,Kuang Chuan Trà Mật Ong Hoa Lài Jasmine Honey Tea,22000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/RURMUCBRNA==/MDIzMjk0OTk=.jpg,125,2025-12-20
745,Neptune Gạo Thơm Đặc Sản ST25,209000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/QVBSSUw=/UkVWQU1QIDI0LjA0/MDc5NzY2ODE=.png,102,2025-10-13
746,Dalatmilk Lốc 4 Hộp Sữa Tươi Tiệt Trùng Vị Tự Nhiên Dalat Milk 180ml,32000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDcwMTc5NDAgKDEp.jpg,131,2025-10-23
747,Toppo Bánh Que Nhân Socola Hương Cacao,16600,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoOCk=/MDQ3OTE3MDYgKDEp.jpg,113,2026-04-01
748,Pocari Sweat Thức Uống Bổ Sung Ion 350ml,12000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Tkfhu4xDIExJw4pO/Rk9PRCZLSURfTEnDik4gKDEp/MDE3OTIxNzE=.jpg,199,2026-03-04
749,Sprite Nước Giải Khát Hương Chanh,7000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDM0MzU5MTUgKDEp.png,131,2025-09-24
750,Richy Bánh Karo Trứng Tươi Chà Bông,38200,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/SFXhu7JOSCBUSMOUTkc=/Rk9PRCZLSURfVEjDlE5HICg2KQ==/MDYwNjQ5OTAgKDEp.jpg,84,2026-05-18
751,Omachi Mì Trộn Khoai Tây Sốt Spaghetti,9500,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/SFXhu7JOSCBUSMOUTkc=/Rk9PRCZLSURfVEjDlE5HICgzKQ==/MDI2MjU0NTQ=.jpg,73,2026-03-10
752,Enaak Snack Mì Hương Gà,7000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/SFXhu7JOSCBUSMOUTkc=/Rk9PRCZLSURfVEjDlE5HICg0KQ==/MDQ4OTI2MjU=.jpg,109,2026-01-16
753,Heineken Thùng 24 Lon Bia Heineken Bạc 330ml,452000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/U0VQVEVNQkVS/MDcwNjkxOTIgKDEp.jpg,123,2026-05-17
754,Cocoxim Nước Dừa Xiêm Xanh,19600,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDI5MDYwOTY=.jpg,155,2025-09-24
755,Vua Gạo Gạo Thơm ST25+,249000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/REVD/MTAxODA1MjUgKDEp.jpg,42,2026-02-27
756,Wonderfarm Nước Yến Bổ Dưỡng Ngân Nhĩ,6800,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDEyMjAyMDkgKDEp.png,194,2025-12-21
757,Vinamilk Nước Dừa Tươi CocoFresh,15000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/RURMUCBRNA==/MDU0Nzc2MjM=.jpg,153,2025-10-16
758,Nestlé Ngũ Cốc Fitness Socola,16600,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoOCk=/MDMxOTg3NDIgKDEp.jpg,130,2025-12-10
759,Nutriboost Nước Trái Cây Sữa Cam 297ml,10000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDEzOTg4Nzg=.jpg,123,2026-05-13
760,Nutriboost Nước Trái Cây Sữa Dâu 297ml,10000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/REVD/MDEzOTg4NjEgKDEp.JPG,110,2026-03-06
761,Neptune Gạo ST25 Lúa Tôm Plus 5kg,169000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/TUFZ/MDk4NTk0MzIgKDEp.png,181,2025-11-23
762,Miwon Rong Biển Nấu Canh 50g,42000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/REVDRU1CRVI=/MDk1MjA0OTMgKDEp.jpg,154,2026-04-02
763,Vinamilk Sữa Đặc Vinamilk Ngôi Sao Phương Nam Xanh Lá Hộp 380g,20000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDQ5MzgxODc=.jpg,66,2025-10-04
764,Omachi Mì Sốt Bò Hầm 80g,9000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDExMDQ1NjEgKDEp.jpg,146,2026-05-24
765,Coca Cola Nước Giải Khát Zero Pet 600ml,7000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDcxNDAzMTAgKDEp.png,154,2025-12-06
766,Picnic Nước Ép Vị Nho Xanh,12000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDc4Mzg0NDY=.jpg,65,2025-09-20
767,ACECOOK Mì Hảo Hảo Tôm Xào Chua Ngọt,4400,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFZ/MDEwNTY3MzAgKDEp.jpg,150,2025-11-14
768,TH True Milk Sữa Tươi Tiệt Trùng Ít Đường Th True Milk Bịch 220ml,9300,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoNyk=/MDI5Njk5ODU=.jpg,126,2026-05-26
769,Nestlé Bánh Ngũ Cốc Milo,16600,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoOSk=/MDUwMTI4OTM=.jpg,182,2026-01-28
770,Cà Ná Muối Biển,10000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/U0VQ/MDI2MzIwNzA=.jpg,99,2025-11-24
771,Itoen Trà Xanh Oi Ocha Green Tea,25000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoOCk=/MDQ4MTU3NDdfMQ==.jpeg,177,2026-03-20
772,Coca Cola Nước Giải Khát Coca Zero 1.5L,16000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFS/MDcxNDAzMjc=.png,93,2025-12-23
773,ACECOOK Mì Ly Hảo Hảo Tôm Chua Cay 67g,9800,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfTEnDik4=/TGllbg==/Rk9PRCZLSURfTEnDik4=/TGllbg==/MDI5MzQwMzc=.jpg,175,2026-05-08
774,Vifon Phở Bò,9500,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Q-G6qE0gVEjGrw==/Rk9PRCZLSURfVEjGryAoNSk=/MDE1MDk0MzQgKDEp.jpg,163,2026-03-13
775,TH True Juice Nước Táo Tự Nhiên,16000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDcwMTc2NjcgKDEp.jpg,125,2026-05-27
776,Picnic Nước Ép Vị Táo,12000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRCZLSUQ=/Rk9PRCZLSURfSEnhu4BO/MDc4Mzg0NTM=.jpg,167,2025-09-07
777,Tiger Thùng 24 Lon Bia Tiger Lon Cao 330ml - 08792938,349000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDk1NDkyNTggKDEp.jpg,157,2025-10-02
778,TH True Milk Lốc 4 Hộp Sữa Tươi Tiệt Trùng Tự Nhiên Th True Milk Hilo 180ml,45000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDc1OTMzMjEgKDEp.jpg,92,2026-01-05
779,Redbull Nước Tăng Lực Vitamin Và Kẽm,11000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/T0NU/RklYIDctMTA=/MDk4OTY5NTYgKDEp.jpg,135,2026-04-18
780,ACECOOK Mì Hảo Hảo Tôm Chua Cay Big 100g,6000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/TUFZ/MDk4Njk2NzcgKDEp.jpg,193,2026-03-12
781,Kirin Trà Xanh Nhật Không Đường,9300,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/SlVO/MDI3Mjc3MjEgKDEp.jpg,117,2026-03-29
782,Orion Bánh Sandwich C'est Bon Sốt Bơ Phô Mai Chà Bông,34300,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/REVDRU1CRVI=/MDkxODgxNTAgKDEp.jpg,64,2026-02-28
783,Heineken Thùng 24 Lon Bia Heineken Silver 250ml - 10011867,359000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/Tk9W/MTAwMTE4NzQgKDEp.jpg,143,2026-02-27
784,Fami Sữa Đậu Nành Fami Nguyên Chất Ít Đường Bịch 200ml,3900,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/QVBS/MDU1NzE5OTQ=.jpg,129,2026-05-10
785,Biên Hòa Đường Vàng Thiên Nhiên Biên Hòa Gold,40000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/QVBSSUw=/UkVWQU1QIDI0LjA0/MDM4OTY1NjM=.png,189,2025-12-26
786,Aquafina Thùng 24 Nước Tinh Khiết Chai 355ml-01198348,117800,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/REVD/MDYzMjMwMzU=.jpg,147,2026-04-17
787,Vinamilk Sữa Dinh Dưỡng Không Đường Vinamilk Bịch 220ml,7900,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyMw==/U0VQVEVNQkVS/MDEyNTI2NDQgKDEp.jpg,118,2026-05-27
788,Đảnh Thạnh Nước Khoáng Có Gas,7000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/QVVH/MDk4NDIzNDIgKDEp.jpg,185,2026-04-02
789,Biên Hòa Đường Mía Thượng Hạng Biên Hòa,37000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/QVVH/MDEyMzI0MTc=.jpg,101,2025-12-19
790,Oatside Lốc 3 Hộp Sữa Yến Mạch Oatside Vị Nguyên Bản 180ml,35000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/U0VQ/MTAwOTAxMzggKDEp.JPG,184,2026-03-05
791,C2 Trà Xanh Vị Chanh Tuyết Bạc Hà,9300,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNA==/QVVH/MDgwOTQ3ODAgKDEp.jpg,90,2026-04-27
792,Yomost Lốc 4 Hộp Sữa Chua Uống Hương Bạc Hà Và Việt Quất,33000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/U0VQVEVNQkVS/RklYIDktOQ==/MDMxMjMwOTYgKDEp.jpg,94,2026-02-06
793,Dutch Lady Sữa Tươi Tiệt Trùng Dutch Lady Cô Gái Hà Lan Không Đường Bịch 180ml,6500,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDk2MTg0MjggKDEp.png,90,2025-11-11
794,Pocari Sweat Thức Uống Bổ Sung Ion 500ml,15000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/SkFOVUFSWQ==/MDg4MTg0ODUgKDIp.jpg,90,2025-12-10
795,Yomost Sữa Chua Uống Lên Men Hương Cam,33000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/U0VQVEVNQkVS/RklYIDktOQ==/MDE0NTkzMjYgKDEp.jpg,150,2026-02-08
796,Yomost Lốc 4 Hộp Sữa Trái Cây Thạch Hương Dâu 180ml,39000,department store,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Rk9PRExJTkUgMjAyNQ==/U0VQVEVNQkVS/RklYIDktOQ==/MDk5NTM3NTggKDEp.jpg,167,2025-12-25
